position,speed,timestamp
0.800000011920929,4.634416064573271e-13,1726215343582
3.200000047683716,0.14117647269192865,1726215343599
3.200000047683716,0,1726215343616
4,0.023529410362243652,1726215343650
4.800000190734863,0.024242430022268585,1726215343683
5.599999904632568,0.02424241557265773,1726215343716
8.800000190734863,0.1882353109471938,1726215343733
11.199999809265137,0.07058822407441981,1726215343767
11.199999809265137,0,1726215343784
12,0.016326534504793128,1726215343833
14.399999618530273,0.005741625881651372,1726215344251
28.799999237060547,0.8999999761581421,1726215344267
52,1.3647059272317326,1726215344284
76,1.411764705882353,1726215344301
122.4000015258789,2.9000000953674316,1726215344317
145.60000610351562,1.3647061516256893,1726215344334
165.60000610351562,1.1764705882352942,1726215344351
212.8000030517578,2.7764704087201286,1726215344368
225.60000610351562,0.8000001907348633,1726215344384
225.60000610351562,0,1726215344401
244.8000030517578,1.1999998092651367,1726215344417
259.20001220703125,0.8470593620749081,1726215344434
270.3999938964844,0.6588224523207721,1726215344451
279.20001220703125,0.5176481359145221,1726215344468
288,0.5866658528645833,1726215344483
294.3999938964844,0.37647022920496326,1726215344500
300.79998779296875,0.37647022920496326,1726215344517
306.3999938964844,0.35000038146972656,1726215344533
311.20001220703125,0.28235401826746326,1726215344550
316,0.2823522231158088,1726215344567
320,0.25,1726215344583
323.20001220703125,0.18823601217830882,1726215344600
327.20001220703125,0.23529411764705882,1726215344617
330.3999938964844,0.1882342170266544,1726215344634
333.6000061035156,0.20000076293945312,1726215344650
354.3999938964844,1.2999992370605469,1726215344666
401.6000061035156,2.622222900390625,1726215344684
460.79998779296875,3.482351864085478,1726215344701
508.79998779296875,2.823529411764706,1726215344718
577.5999755859375,4.299999237060547,1726215344734
577.5999755859375,0,1726215344751
656,4.611766142003677,1726215344768
719.2000122070312,3.950000762939453,1726215344784
772,3.1058816348805145,1726215344801
821.5999755859375,2.917645622702206,1726215344818
870.4000244140625,3.0500030517578125,1726215344834
888,0.9777764214409722,1726215344852
841.5999755859375,0.018800658190462925,1726215347320
796,2.8499984741210938,1726215347336
753.5999755859375,2.494119083180147,1726215347353
713.5999755859375,2.3529411764705883,1726215347370
676.7999877929688,2.299999237060547,1726215347386
642.4000244140625,2.0235272575827206,1726215347403
609.5999755859375,1.9294146369485294,1726215347420
579.2000122070312,1.7882331399356617,1726215347437
550.4000244140625,1.7999992370605469,1726215347453
523.2000122070312,1.6000007180606617,1726215347470
496.79998779296875,1.5529426125919117,1726215347487
472,1.5499992370605469,1726215347503
448.79998779296875,1.364706600413603,1726215347520
426.3999938964844,1.3176466997931986,1726215347537
405.6000061035156,1.2999992370605469,1726215347553
384.79998779296875,1.2235304888556986,1726215347570
365.6000061035156,1.1294106876148897,1726215347587
347.20001220703125,1.1499996185302734,1726215347603
328.79998779296875,1.0823543772977942,1726215347620
327.20001220703125,0.00399993896484375,1726215348020
216,6.541177188648897,1726215348037
71.19999694824219,8.517647238338695,1726215348054
0,4.188235114602482,1726215348071
