position,speed,timestamp
7.199999809265137,4.170974101264982e-12,1726215419818
31.200000762939453,0.727272756171949,1726215419851
62.400001525878906,1.83529416252585,1726215419868
87.19999694824219,1.4588232601390165,1726215419885
120,2.0500001907348633,1726215419901
138.39999389648438,1.0823525821461397,1726215419918
148.8000030517578,0.6500005722045898,1726215419934
156,0.4235292322495404,1726215419951
159.1999969482422,0.18823511460248163,1726215419968
160,0.05000019073486328,1726215419984
160.8000030517578,0.047059003044577205,1726215420001
162.39999389648438,0.023880460369053173,1726215420068
160.8000030517578,0.009638499064617846,1726215420234
162.39999389648438,0.0021276473999023438,1726215420986
163.1999969482422,0.02500009536743164,1726215421018
164,0.008000030517578124,1726215421118
164.8000030517578,0.009523845854259673,1726215421202
166.39999389648438,0.00946740144808617,1726215421371
168.8000030517578,0.004979272106376427,1726215421853
179.1999969482422,0.6117643468520221,1726215421870
336.79998779296875,9.84999942779541,1726215421886
540,11.95294189453125,1726215421903
771.2000122070312,13.600000718060661,1726215421920
780.7999877929688,0.5999984741210938,1726215421936
888,6.305883071001838,1726215421953
880.7999877929688,0.0033994391912328848,1726215424071
879.2000122070312,0.0941162109375,1726215424088
878.4000244140625,0.015999755859375,1726215424138
875.2000122070312,0.18823601217830882,1726215424155
870.4000244140625,0.14545417554450757,1726215424188
866.4000244140625,0.23529411764705882,1726215424205
864.7999877929688,0.09411980124080882,1726215424222
870.4000244140625,0.0017209700740915027,1726215427476
880.7999877929688,0.6117625517003676,1726215427493
888,0.4500007629394531,1726215427509
880,0.008714596949891068,1726215428427
870.4000244140625,0.5647044462316176,1726215428444
861.5999755859375,0.5500030517578125,1726215428460
853.5999755859375,0.47058823529411764,1726215428477
845.5999755859375,0.47058823529411764,1726215428494
838.4000244140625,0.4235265395220588,1726215428511
832,0.40000152587890625,1726215428527
825.5999755859375,0.37647202435661764,1726215428544
820,0.34999847412109375,1726215428560
814.4000244140625,0.3294103285845588,1726215428577
804,0.6500015258789062,1726215428593
786.4000244140625,0.9777764214409722,1726215428611
764,1.4000015258789062,1726215428627
746.4000244140625,1.0352926815257353,1726215428644
745.5999755859375,0.0500030517578125,1726215428660
734.4000244140625,0.3393924597537879,1726215428693
725.5999755859375,0.5176499310661765,1726215428710
718.4000244140625,0.4235265395220588,1726215428727
712.7999877929688,0.3500022888183594,1726215428743
708,0.2823522231158088,1726215428760
703.2000122070312,0.2823522231158088,1726215428777
699.2000122070312,0.23529411764705882,1726215428794
695.2000122070312,0.25,1726215428810
692,0.18823601217830882,1726215428827
688.7999877929688,0.18823601217830882,1726215428844
685.5999755859375,0.20000076293945312,1726215428860
683.2000122070312,0.14117431640625,1726215428877
680.7999877929688,0.14117790670955882,1726215428894
678.4000244140625,0.14999771118164062,1726215428910
676,0.14117790670955882,1726215428927
673.5999755859375,0.14117790670955882,1726215428944
672,0.09999847412109375,1726215428960
669.5999755859375,0.14117790670955882,1726215428977
668,0.0941162109375,1726215428994
666.4000244140625,0.0941162109375,1726215429011
664.7999877929688,0.10000228881835938,1726215429027
663.2000122070312,0.0941162109375,1726215429044
661.5999755859375,0.09411980124080882,1726215429061
660,0.09999847412109375,1726215429077
659.2000122070312,0.04705810546875,1726215429094
657.5999755859375,0.10000228881835938,1726215429110
656.7999877929688,0.044443766276041664,1726215429128
628,0.015982235179227942,1726215430930
612,1,1726215430946
580,0.9411764705882353,1726215430980
550.4000244140625,1.8499984741210938,1726215430996
524,1.5529426125919117,1726215431013
500.79998779296875,1.364706600413603,1726215431030
479.20001220703125,1.3499984741210938,1726215431046
458.3999938964844,1.2235304888556986,1726215431063
439.20001220703125,1.1999988555908203,1726215431079
420.79998779296875,1.0823543772977942,1726215431096
403.20001220703125,1.0352926815257353,1726215431113
387.20001220703125,1,1726215431129
371.20001220703125,0.9411764705882353,1726215431146
369.6000061035156,0.09411800608915441,1726215431163
327.20001220703125,2.6499996185302734,1726215431179
300.79998779296875,1.5529426125919117,1726215431196
260.79998779296875,2.3529411764705883,1726215431213
231.1999969482422,0.8705879660213695,1726215431247
204,1.6999998092651367,1726215431263
178.39999389648438,1.5058827119715072,1726215431280
155.1999969482422,1.4499998092651367,1726215431296
133.60000610351562,1.2705876967486214,1726215431313
115.19999694824219,1.082353479721967,1726215431330
97.5999984741211,1.0999999046325684,1726215431346
81.5999984741211,0.8888888888888888,1726215431364
66.4000015258789,0.9499998092651367,1726215431380
52.79999923706055,0.8000001346363741,1726215431397
39.20000076293945,0.7999999102424172,1726215431414
27.200000762939453,0.75,1726215431430
16,0.658823574290556,1726215431447
5.599999904632568,0.6117647114922019,1726215431464
0,0.32941175909603343,1726215431481
